Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,label,k1_scaled,k2_scaled,ValueLog10_scaled
12,3,4,8,20,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20210025,M,20160291,P,0.3010299956639812,0.0,0.3076923076923077,0.6666666666666666,0.026637394625045812
11,4,6,5,16,1.50165,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20110522,F,20100169,F,0.1765687204301364,0.0,0.46153846153846156,0.41666666666666663,0.015624126340509045
11,4,3,8,19,2.7278,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20180036,S,20160509,U,0.4358125250458366,0.0,0.23076923076923078,0.6666666666666666,0.03856396498487755
12,3,8,4,16,1.21354,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20210089,D,20111163,F,0.08405409586611899,0.0,0.6153846153846154,0.3333333333333333,0.007437737613152887
13,2,6,7,20,5.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20140339,M,20210082,M,0.6989700043360189,0.0,0.46153846153846156,0.5833333333333333,0.06185011495449549
12,3,7,5,17,1.07847,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20210058,M,20160356,U,0.032808068756442245,0.0,0.5384615384615385,0.41666666666666663,0.0029031042983719327
10,5,6,4,14,7.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20150265,S,20100422,S,0.8450980400142568,0.0,0.46153846153846156,0.3333333333333333,0.07478062091141312
10,5,3,7,17,2.1736,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20120252,D,20120006,M,0.33717962540983437,0.0,0.23076923076923078,0.5833333333333333,0.029836185333478864
11,4,4,7,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20110103,F,20160174,M,0.0,0.0,0.3076923076923077,0.5833333333333333,0.0
13,2,5,8,21,6.6737,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20140215,S,20111152,F,0.8243666801022733,0.0,0.38461538461538464,0.6666666666666666,0.07294615450260457
10,5,2,8,18,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20170421,S,20100858,M,0.6020599913279624,0.0,0.15384615384615385,0.6666666666666666,0.053274789250091624
12,3,6,6,18,3.62319,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20120603,M,20111271,D,0.5590911090243124,0.0,0.46153846153846156,0.5,0.049472579865625206
15,0,6,9,24,10000000.0,True,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-375,375:375,1000000+,20180027,D,20180027,P,7.0,1.0,0.46153846153846156,0.75,0.619412567056789
12,3,7,5,17,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20170448,M,20200016,M,0.47712125471966244,0.0,0.5384615384615385,0.41666666666666663,0.042219271597608896
11,4,3,8,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130340,U,20140378,J,0.0,0.0,0.23076923076923078,0.6666666666666666,0.0
14,1,10,4,18,2.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-175,175:575,0-99,20170293,F,20160279,U,0.3010299956639812,0.0,0.7692307692307693,0.3333333333333333,0.026637394625045812
11,4,4,7,18,2.36502,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20210087,U,20170176,P,0.3738348177389092,0.0,0.3076923076923077,0.5833333333333333,0.0330797120158378
10,5,4,6,16,5.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20101142,F,20170053,U,0.6989700043360189,0.0,0.3076923076923077,0.5,0.06185011495449549
9,6,2,7,16,1.90782,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20160449,M,20120142,S,0.280537397257814,0.0,0.15384615384615385,0.5833333333333333,0.0248240556272704
13,2,7,6,19,1.60665,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20180006,D,20170425,U,0.20592127836633978,0.0,0.5384615384615385,0.5,0.018221461092072882
13,2,7,6,19,30.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20130452,U,20110558,U,1.4771212547196624,0.0,0.5384615384615385,0.5,0.13070678117715018
13,2,4,9,22,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20120165,M,20140166,U,0.3010299956639812,0.0,0.3076923076923077,0.75,0.026637394625045812
13,2,7,6,19,50.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20110447,E,20160425,U,1.6989700043360187,0.0,0.5384615384615385,0.5,0.15033762453403676
14,1,5,9,23,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20120093,D,20170169,U,0.47712125471966244,0.0,0.38461538461538464,0.75,0.042219271597608896
11,4,5,6,17,1.48716,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20170186,D,20140239,P,0.17235769574387338,0.0,0.38461538461538464,0.5,0.01525150325324366
13,2,7,6,19,34.5349,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20210321,M,20210052,U,1.538258202791534,0.0,0.5384615384615385,0.5,0.13611663745532385
14,1,9,5,19,1.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-97,97:653,0-99,20111175,M,20130508,F,0.0,0.0,0.6923076923076923,0.41666666666666663,0.0
12,3,2,10,22,4.09749,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20100919,F,20100435,D,0.6125179023401283,0.0,0.15384615384615385,0.8333333333333333,0.05420018375096264
14,1,6,8,22,700.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-175,175:575,100-999,20200107,P,20100921,M,2.845098040014257,0.0,0.46153846153846156,0.6666666666666666,0.2517556400704957
13,2,7,6,19,300.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,100-999,20160261,M,20110582,M,2.4771212547196626,0.0,0.5384615384615385,0.5,0.2191942907566915
13,2,7,6,19,40.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20160281,U,20111371,F,1.6020599913279623,0.0,0.5384615384615385,0.5,0.1417622988296329
14,1,6,8,22,40.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-60,60:690,0-99,20210125,U,20120282,U,1.6020599913279623,0.0,0.46153846153846156,0.6666666666666666,0.1417622988296329
11,4,5,6,17,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20130217,M,20110041,F,0.7781512503836436,0.0,0.38461538461538464,0.5,0.0688566662226547
11,4,6,5,16,2.89884,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20170364,U,20160102,M,0.4622242453533685,0.0,0.46153846153846156,0.41666666666666663,0.04090107233860244
12,3,6,6,18,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130337,F,20110262,M,1.0,0.0,0.46153846153846156,0.5,0.0884875095795413
13,2,5,8,21,500.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,100-999,20111187,P,20130041,S,2.6989700043360187,0.0,0.38461538461538464,0.6666666666666666,0.23882513411357806
11,4,6,5,16,1.32656,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20160195,M,20100925,F,0.1227268978009067,0.0,0.46153846153846156,0.41666666666666663,0.010859797544825118
11,4,3,8,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20100678,S,20130505,D,0.0,0.0,0.23076923076923078,0.6666666666666666,0.0
10,5,3,7,17,2.72025,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20101125,M,20100183,M,0.4346088189721344,0.0,0.23076923076923078,0.5833333333333333,0.03845745203214987
9,6,1,8,17,1.26826,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20200100,M,20100633,M,0.10320829533613787,0.0,0.07692307692307693,0.6666666666666666,0.009132645022244628
11,4,7,4,15,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20110093,M,20100588,M,0.3010299956639812,0.0,0.5384615384615385,0.3333333333333333,0.026637394625045812
10,5,5,5,15,4.09693,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20110640,M,20101064,S,0.6124585436764902,0.0,0.38461538461538464,0.41666666666666663,0.05419493125064534
11,4,3,8,19,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20140325,M,20120675,U,0.7781512503836436,0.0,0.23076923076923078,0.6666666666666666,0.0688566662226547
15,0,12,3,18,190.162,False,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-375,375:375,100-999,20110464,F,20110358,U,2.2791237363705035,0.0,0.9230769230769231,0.25,0.20167398345504486
13,2,7,6,19,2.90766,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20160499,P,20140171,P,0.4635436220093367,0.0,0.5384615384615385,0.5,0.04101782069308645
13,2,7,6,19,300.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,100-999,20200183,D,20101389,U,2.4771212547196626,0.0,0.5384615384615385,0.5,0.2191942907566915
12,3,3,9,21,2.16374,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20150072,M,20110888,M,0.33520507374082537,0.0,0.23076923076923078,0.75,0.02966146217375213
11,4,4,7,18,10.8424,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20210307,M,20130070,U,1.0351254253194422,0.0,0.3076923076923077,0.5833333333333333,0.0915956709889809
12,3,7,5,17,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20160364,U,20150248,Y,0.47712125471966244,0.0,0.5384615384615385,0.41666666666666663,0.042219271597608896
10,5,3,7,17,1.76725,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20110558,U,20100514,M,0.24729799033333655,0.0,0.23076923076923078,0.5833333333333333,0.021882783288622427
12,3,3,9,21,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20110357,M,20100347,F,0.9542425094393249,0.0,0.23076923076923078,0.75,0.08443854319521779
12,3,5,7,19,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20110211,M,20100376,M,0.9542425094393249,0.0,0.38461538461538464,0.5833333333333333,0.08443854319521779
14,1,10,4,18,2.41009,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20210240,F,20150021,P,0.3820332607381706,0.0,0.7692307692307693,0.3333333333333333,0.03380517181927227
10,5,3,7,17,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150261,P,20210004,M,0.47712125471966244,0.0,0.23076923076923078,0.5833333333333333,0.042219271597608896
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20100286,F,20180042,M,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
11,4,4,7,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20130180,M,20101163,U,0.3010299956639812,0.0,0.3076923076923077,0.5833333333333333,0.026637394625045812
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20110451,U,20130396,D,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
10,5,2,8,18,2.08825,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20180065,F,20130274,M,0.31978249007789555,0.0,0.15384615384615385,0.6666666666666666,0.02829675615413735
12,3,9,3,15,1.12181,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20210047,F,20170163,F,0.049919307063640624,0.0,0.6923076923076923,0.25,0.004417235161997963
10,5,3,7,17,2.93441,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20120358,D,20101398,U,0.46752079399858953,0.0,0.23076923076923078,0.5833333333333333,0.04136975073758494
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20100861,S,20110247,F,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
12,3,6,6,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20101063,D,20110427,M,0.0,0.0,0.46153846153846156,0.5,0.0
11,4,2,9,20,200.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,100-999,20190106,P,20150172,F,2.3010299956639813,0.0,0.15384615384615385,0.75,0.20361241378412842
12,3,3,9,21,26.376,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20150210,M,20130369,D,1.4212089341350966,0.0,0.23076923076923078,0.75,0.12575923917380905
10,5,3,7,17,6.06528,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20111198,U,20101001,M,0.7828508546086985,0.0,0.23076923076923078,0.5833333333333333,0.0692725224965393
14,1,8,6,20,405.703,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,100-999,20110321,M,20100606,M,2.608208219137968,0.5,0.6153846153846154,0.5,0.2307938497764093
12,3,7,5,17,1.47191,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20190285,F,20180124,P,0.1678812558585997,0.0,0.5384615384615385,0.41666666666666663,0.014855394236013264
13,2,6,7,20,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20120706,F,20101311,M,0.3010299956639812,0.0,0.46153846153846156,0.5833333333333333,0.026637394625045812
13,2,7,6,19,1.16487,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20190067,D,20120207,F,0.06627746061275479,0.0,0.5384615384615385,0.5,0.00586472743087881
11,4,6,5,16,1.20281,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20190168,S,20110591,A,0.08019703010919627,0.0,0.46153846153846156,0.41666666666666663,0.007096435470038266
12,3,5,7,19,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20120681,E,20210194,T,0.7781512503836436,0.0,0.38461538461538464,0.5833333333333333,0.0688566662226547
14,1,10,4,18,1.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-3,3:747,0-99,20150233,P,20130266,S,0.0,0.0,0.7692307692307693,0.3333333333333333,0.0
9,6,1,8,17,1.80281,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20210123,M,20130220,M,0.25594995839204737,0.0,0.07692307692307693,0.6666666666666666,0.022648374395099487
11,4,5,6,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20210276,S,20140227,D,0.0,0.0,0.38461538461538464,0.5,0.0
12,3,5,7,19,1.47643,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20190141,F,20101205,M,0.16921286116605241,0.0,0.38461538461538464,0.5833333333333333,0.014973224673412654
12,3,7,5,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20180007,M,20111315,D,0.3010299956639812,0.0,0.5384615384615385,0.41666666666666663,0.026637394625045812
12,3,5,7,19,21.2199,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20210291,M,20110776,S,1.3267433329324037,0.0,0.38461538461538464,0.5833333333333333,0.11740021338244862
12,3,5,7,19,34.5662,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20160255,U,20120099,U,1.5386516384448952,0.0,0.38461538461538464,0.5833333333333333,0.13615145159646957
10,5,2,8,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20110021,M,20100028,M,0.0,0.0,0.15384615384615385,0.6666666666666666,0.0
11,4,6,5,16,4.49564,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20190050,M,20170296,U,0.6527915266995225,0.0,0.46153846153846156,0.41666666666666663,0.05776389647226738
11,4,6,5,16,1.40046,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20210248,M,20100963,S,0.14627070899867267,0.0,0.46153846153846156,0.41666666666666663,0.012943130763726345
14,1,9,5,19,1.5651,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20160024,D,20120597,M,0.19454209144203732,0.0,0.6923076923076923,0.41666666666666663,0.017214545180101275
12,3,6,6,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20110724,M,20130484,F,0.3010299956639812,0.0,0.46153846153846156,0.5,0.026637394625045812
12,3,6,6,18,1.46548,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20120673,U,20110714,U,0.16597989582194134,0.0,0.46153846153846156,0.5,0.0146871476215553
11,4,5,6,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20110480,U,20110788,M,0.0,0.0,0.38461538461538464,0.5,0.0
13,2,7,6,19,15.0531,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20210142,M,20210142,S,1.1776259467242893,0.0,0.5384615384615385,0.5,0.10420518724188194
10,5,1,9,19,1.0674,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20150303,U,20150192,M,0.028327198467568638,0.0,0.07692307692307693,0.75,0.0025066032457605474
10,5,4,6,16,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20120482,M,20210216,M,0.0,0.0,0.3076923076923077,0.5,0.0
11,4,4,7,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20180149,S,20160214,P,0.3010299956639812,0.0,0.3076923076923077,0.5833333333333333,0.026637394625045812
12,3,7,5,17,4.88166,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20190271,U,20190240,S,0.6885675282016376,0.0,0.5384615384615385,0.41666666666666663,0.060929625747903476
13,2,7,6,19,5.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-30,30:720,0-99,20160158,M,20110897,D,0.6989700043360189,0.0,0.5384615384615385,0.5,0.06185011495449549
11,4,5,6,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20110928,M,20100596,F,0.0,0.0,0.38461538461538464,0.5,0.0
11,4,4,7,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20170437,S,20150297,D,0.0,0.0,0.3076923076923077,0.5833333333333333,0.0
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130561,D,20110096,Z,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
9,6,4,5,14,1.16278,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20200049,S,20170397,P,0.06549755322881928,0.0,0.3076923076923077,0.41666666666666663,0.005795715368771662
14,1,7,7,21,50.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-3,3:747,0-99,20110221,F,20190070,M,1.6989700043360187,0.0,0.5384615384615385,0.5833333333333333,0.15033762453403676
12,3,4,8,20,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20110598,M,20100423,P,0.3010299956639812,0.0,0.3076923076923077,0.6666666666666666,0.026637394625045812
12,3,6,6,18,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20111332,F,20150115,U,0.47712125471966244,0.0,0.46153846153846156,0.5,0.042219271597608896
13,2,8,5,18,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20170392,M,20111280,U,0.7781512503836436,0.0,0.6153846153846154,0.41666666666666663,0.0688566662226547
11,4,3,8,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20140100,M,20110760,M,0.0,0.0,0.23076923076923078,0.6666666666666666,0.0
12,3,4,8,20,1.49997,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20190115,A,20110693,S,0.17608257307918312,0.0,0.3076923076923077,0.6666666666666666,0.015581108372134497
11,4,4,7,18,8.07296,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20170354,S,20111392,M,0.9070328006411882,0.0,0.3076923076923077,0.5833333333333333,0.0802610736356953
11,4,3,8,19,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20190248,M,20110449,F,0.9542425094393249,0.0,0.23076923076923078,0.6666666666666666,0.08443854319521779
13,2,9,4,17,44.3523,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20170207,F,20160370,M,1.6469161461837154,0.0,0.6923076923076923,0.3333333333333333,0.14573150826213274
11,4,4,7,18,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20150310,M,20150375,U,1.0,0.0,0.3076923076923077,0.5833333333333333,0.0884875095795413
14,1,6,8,22,200.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20110508,F,20150371,F,2.3010299956639813,0.0,0.46153846153846156,0.6666666666666666,0.20361241378412842
13,2,7,6,19,1.3795,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20140416,M,20111542,M,0.13972170481520424,0.0,0.5384615384615385,0.5,0.012363625693305227
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20160281,U,20170369,F,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
12,3,5,7,19,9.98441,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20190265,D,20150139,U,0.999322406581296,0.0,0.38461538461538464,0.5833333333333333,0.08842755102541269
12,3,6,6,18,1.34993,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20130534,F,20120335,M,0.130311248938025,0.0,0.46153846153846156,0.5,0.011530917888725479
11,4,3,8,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20100846,F,20101127,M,0.3010299956639812,0.0,0.23076923076923078,0.6666666666666666,0.026637394625045812
11,4,7,4,15,1.83177,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20150119,F,20100527,U,0.2628709420383776,0.0,0.5384615384615385,0.3333333333333333,0.02326079500180398
11,4,5,6,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20190115,A,20110857,F,0.0,0.0,0.38461538461538464,0.5,0.0
12,3,4,8,20,1.87939,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20150267,M,20150188,U,0.27401691169865683,0.0,0.3076923076923077,0.6666666666666666,0.02424707409889122
